hour,minute,day,load,temp
17,46,3,9.3,44.65
17,46,3,8.4,44.2
17,46,3,5.3,42.65
17,46,3,17.1,48.55
17,47,3,8.4,44.2
17,47,3,4.4,42.2
17,47,3,6.0,43.0
17,47,3,7.4,43.7
17,47,3,5.7,42.85
17,48,3,6.9,43.45
17,48,3,10.1,45.05
17,48,3,8.1,44.05
17,48,3,9.9,44.95
17,49,3,6.5,43.25
17,49,3,6.6,43.3
17,49,3,9.4,44.7
17,49,3,8.6,44.3
17,49,3,6.8,43.4
17,50,3,8.4,44.2
17,50,3,6.5,43.25
17,50,3,7.1,43.55
17,50,3,6.5,43.25
17,50,3,8.0,44.0
17,51,3,10.9,45.45
17,51,3,8.4,44.2
17,51,3,7.9,43.95
17,51,3,8.0,44.0
17,51,3,7.4,43.7
17,52,3,5.9,42.95
17,52,3,13.3,46.65
17,52,3,11.8,45.9
17,52,3,7.8,43.9
17,52,3,8.1,44.05
17,53,3,9.0,44.5
17,53,3,10.2,45.1
17,53,3,7.4,43.7
17,53,3,7.7,43.85
17,53,3,6.4,43.2
17,54,3,8.6,44.3
17,54,3,6.2,43.1
17,54,3,10.0,45.0
17,54,3,9.6,44.8
17,54,3,5.5,42.75
17,55,3,6.4,43.2
17,55,3,8.0,44.0
17,55,3,8.2,44.1
17,55,3,9.6,44.8
17,55,3,8.4,44.2
17,56,3,6.8,43.4
17,56,3,8.7,44.35
18,11,3,5.4,42.7
18,11,3,2.3,41.15
18,11,3,1.1,40.55
18,11,3,2.3,41.15
18,11,3,3.2,41.6
18,12,3,1.5,40.75
18,12,3,5.0,42.5
18,13,3,11.2,45.6
18,13,3,8.4,44.2
18,13,3,6.4,43.2
18,13,3,7.2,43.6
18,13,3,7.2,43.6
18,14,3,6.8,43.4
18,14,3,6.0,43.0
18,14,3,9.1,44.55
18,14,3,8.1,44.05
18,15,3,15.0,47.5
18,15,3,6.5,43.25
18,15,3,8.8,44.4
18,15,3,5.6,42.8
18,15,3,9.4,44.7
18,16,3,9.8,44.9
18,16,3,5.3,42.65
18,16,3,4.3,42.15
18,16,3,6.1,43.05
18,16,3,10.9,45.45
18,17,3,8.4,44.2
18,17,3,6.6,43.3
18,17,3,20.8,50.4
18,17,3,6.9,43.45
18,18,3,5.6,42.8
18,18,3,9.2,44.6
18,18,3,12.1,46.05
18,18,3,16.8,48.4
18,19,3,8.0,44.0
18,19,3,9.5,44.75
18,19,3,9.7,44.85
18,19,3,6.2,43.1
18,19,3,6.5,43.25
18,20,3,5.0,42.5
18,20,3,9.4,44.7
18,20,3,7.7,43.85
18,20,3,5.3,42.65
18,21,3,11.5,45.75
18,21,3,5.8,42.9
18,21,3,6.8,43.4
18,21,3,10.6,45.3
18,22,3,9.0,44.5
18,22,3,6.5,43.25
18,22,3,3.7,41.85
18,22,3,8.7,44.35
18,22,3,7.3,43.65
18,23,3,12.6,46.3
18,23,3,7.1,43.55
18,23,3,7.3,43.65
18,23,3,8.9,44.45
18,24,3,8.7,44.35
18,24,3,17.8,48.9
18,24,3,12.6,46.3
18,24,3,6.9,43.45
18,24,3,10.9,45.45
18,25,3,7.0,43.5
18,25,3,7.6,43.8
18,25,3,5.4,42.7
18,25,3,7.1,43.55
18,25,3,9.3,44.65
18,26,3,13.0,46.5
18,26,3,5.8,42.9
18,26,3,5.3,42.65
18,26,3,8.5,44.25
18,26,3,6.7,43.35
18,27,3,8.7,44.35
18,27,3,9.5,44.75
18,27,3,6.9,43.45
18,27,3,5.6,42.8
18,28,3,99.8,89.9
18,28,3,24.8,52.4
18,28,3,11.1,45.55
18,28,3,9.7,44.85
18,29,3,10.7,45.35
18,29,3,6.7,43.35
18,29,3,12.8,46.4
18,29,3,10.8,45.4
18,30,3,7.3,43.65
18,30,3,6.7,43.35
18,30,3,10.7,45.35
18,30,3,15.2,47.6
18,31,3,15.7,47.85
18,31,3,8.5,44.25
18,31,3,10.7,45.35
18,31,3,11.0,45.5
18,32,3,10.6,45.3
18,32,3,20.4,50.2
18,32,3,10.2,45.1
18,32,3,9.0,44.5
18,33,3,13.1,46.55
18,33,3,17.0,48.5
18,33,3,11.6,45.8
18,33,3,8.3,44.15
18,34,3,10.7,45.35
18,34,3,10.8,45.4
18,34,3,12.7,46.35
18,34,3,11.9,45.95
18,35,3,10.2,45.1
18,35,3,9.9,44.95
18,35,3,10.4,45.2
18,35,3,14.1,47.05
18,35,3,6.3,43.15
18,36,3,10.6,45.3
18,36,3,10.4,45.2
18,36,3,10.0,45.0
18,36,3,10.4,45.2
18,37,3,10.5,45.25
18,37,3,14.2,47.1
18,37,3,8.2,44.1
18,37,3,12.6,46.3
18,38,3,10.2,45.1
18,38,3,9.8,44.9
18,38,3,11.7,45.85
18,38,3,8.3,44.15
18,39,3,8.3,44.15
18,39,3,5.2,42.6
18,39,3,18.4,49.2
18,39,3,7.0,43.5
18,40,3,6.5,43.25
18,40,3,7.2,43.6
18,40,3,8.7,44.35
18,40,3,6.3,43.15
18,40,3,5.1,42.55
18,41,3,10.5,45.25
18,41,3,12.5,46.25
18,41,3,6.3,43.15
18,41,3,16.5,48.25
18,42,3,12.9,46.45
18,42,3,12.4,46.2
18,42,3,13.3,46.65
18,42,3,7.9,43.95
18,43,3,9.6,44.8
18,43,3,9.1,44.55
18,43,3,9.0,44.5
18,43,3,6.6,43.3
18,44,3,6.2,43.1
18,44,3,10.0,45.0
18,44,3,8.8,44.4
18,44,3,7.3,43.65
18,45,3,9.9,44.95
18,45,3,6.8,43.4
18,45,3,8.2,44.1
18,45,3,5.2,42.6
18,46,3,7.5,43.75
18,46,3,9.4,44.7
18,46,3,9.8,44.9
18,46,3,6.0,43.0
18,46,3,11.6,45.8
18,47,3,9.1,44.55
18,47,3,6.7,43.35
18,47,3,15.1,47.55
18,47,3,7.1,43.55
18,48,3,5.4,42.7
18,48,3,6.4,43.2
18,48,3,12.7,46.35
18,48,3,7.5,43.75
18,49,3,10.5,45.25
18,49,3,7.4,43.7
18,49,3,4.4,42.2
18,49,3,5.8,42.9
18,49,3,6.4,43.2
18,50,3,6.0,43.0
18,50,3,6.4,43.2
18,50,3,8.8,44.4
18,50,3,6.0,43.0
18,51,3,9.5,44.75
18,51,3,6.4,43.2
